84	649	144
5379	7128	8301
2044	7622	7300
4095	7679	1215
4095	6768	5759
2479	4067	1140
4447	466	7102
7946	732	6175
7946	6175	6575
7790	61	2203
1553	1339	4013
1553	4013	6587
4583	3635	8703
4583	8541	7912
4583	8703	8541
1023	1300	6217
3805	9881	5478
2378	7687	5927
8718	5974	2523
8717	2034	1126
1047	2525	8923
1052	9164	8145
8461	8872	6832
8461	9296	8872
1161	3566	617
1161	1072	3566
3976	6813	733
3976	2262	6813
473	3247	733
473	733	6813
5373	3124	2101
5572	3301	4568
4374	1068	8138
3732	5608	3120
9885	1869	2250
6993	2250	1869
1380	9576	1635
1380	5739	134
4958	5160	2180
6585	9881	4137
6321	6477	2742
2253	6128	5257
4033	8034	1296
1396	5282	5962
2998	1215	7679
2998	7300	8667
9865	2044	7300
9865	2128	9528
8806	4095	5759
2647	1215	2998
2647	8667	2325
2647	2998	8667
357	6056	1767
4912	357	7842
9971	9904	6818
3716	7769	5950
3568	3263	5704
9542	1339	647
8711	3334	2880
9214	278	3279
6630	3279	278
6630	6148	3279
381	6173	4733
4796	381	4733
1250	9123	5825
5113	3422	9424
3523	233	649
3523	649	84
1722	9687	7387
4918	7932	3444
7663	7598	9873
5948	4308	3891
5948	2330	4308
2930	6093	8808
5192	8354	7181
9054	5929	6414
2616	6042	9964
2616	9964	5915
2616	5915	3489
9093	9193	3489
9093	3489	5915
2648	8117	843
1010	8117	2648
2850	6741	4383
7100	3460	4276
3621	4102	330
3621	6377	4102
3621	6837	6377
4153	9193	330
4153	3489	9193
4153	330	4102
3096	5629	7267
8563	8775	9032
5403	9827	3862
5783	3862	9827
4132	6324	4842
4066	7353	1624
1111	4066	4622
4404	7875	6088
8175	4999	6547
2817	4836	3943
385	6111	2800
7220	6111	385
7220	385	8348
4872	9905	7734
6238	7734	9905
6238	9807	7734
1711	5227	6318
9952	8301	7128
9952	3316	8301
4036	8831	8073
4036	7128	5379
4036	8073	7128
9941	8073	9097
7297	6671	5282
7297	5282	1396
9609	5962	5282
9609	5282	6671
3823	2606	2545
2357	6356	4036
2357	4036	5379
2357	5379	8301
2820	4030	8416
72	5950	5428
72	3716	5950
3285	7262	72
3285	72	1008
329	7844	1008
329	72	5428
329	1008	72
2804	7790	2203
2038	1008	7844
1288	2203	61
1288	2038	2203
1288	1008	2038
1288	61	4900
8282	9656	9164
8282	1427	9656
5728	5592	9323
3776	9304	7325
3776	7325	3368
3688	1553	6587
3688	6587	4104
3070	1185	4367
5019	6761	9220
7386	6587	4013
7386	7757	6587
7386	3033	7757
7386	9190	3033
9691	4104	6587
9691	6587	7757
9691	3070	4367
4224	9377	7869
4224	1300	9377
4224	5413	1300
9026	6623	9163
9026	6217	1300
9026	9163	6217
6733	3635	4583
6116	6783	8562
6116	8562	6761
4303	4657	8164
4303	8164	4144
5296	2596	5123
8212	9377	1300
8212	1300	1023
4525	1023	6217
6275	8541	5872
6275	5872	3793
7569	3688	4104
8445	6832	8872
3854	9729	7569
7819	8718	2523
9394	5177	9432
6025	9881	3805
2865	3805	5478
2865	5478	7671
2865	2180	5160
2865	7671	2180
2956	4909	6025
8411	2253	2089
8411	6128	2253
4290	8319	7685
8620	6025	4909
8620	4137	9881
8620	9881	6025
8185	1236	4667
8185	5936	1236
2751	4255	9417
8514	9417	4255
8514	5936	9417
4555	6344	8955
4555	8955	3267
7015	388	6480
7533	7015	8978
1843	5974	8718
1843	5716	7533
360	3251	8844
8432	8955	6344
8017	1007	5603
8017	6783	6116
8017	6116	1007
6888	8227	9139
1070	6966	5714
1070	9863	6966
5781	5714	6966
8784	1480	2482
8784	9682	1480
1334	1047	5128
1334	2525	1047
5949	4926	6011
9254	2238	9935
3988	6808	7643
707	9656	1427
707	1427	7795
9970	8345	8859
9970	3817	7694
7713	9970	8859
7713	4900	61
7713	8859	4900
7562	1703	1625
6533	6364	813
6533	6480	388
7721	813	6364
4803	8795	4516
4803	8134	3121
6815	4720	2945
6815	6476	4720
6815	9042	6476
9218	4516	8461
9218	8461	6832
64	8819	9462
166	1135	2853
8088	2853	1135
9282	7562	1625
3103	1625	1703
9685	874	1242
9685	1242	5617
3573	120	3091
957	2600	9301
