19	22	196
38	48	94
38	126	48
152	126	38
59	126	152
85	125	25
85	25	95
39	85	95
39	97	85
69	97	39
69	39	20
69	20	48
69	48	126
81	86	64
76	94	48
76	20	178
76	48	20
37	53	12
135	3	146
135	146	96
186	135	131
186	3	135
107	146	3
31	96	146
61	46	181
7	61	181
88	181	46
183	125	36
183	36	145
175	25	125
175	125	183
175	183	106
182	71	65
62	184	82
43	121	83
160	83	111
75	19	196
75	136	19
127	118	77
168	2	107
11	148	177
11	197	78
11	78	148
138	148	78
41	177	148
41	138	4
41	148	138
80	144	152
80	152	38
24	65	71
24	71	109
24	49	65
116	59	152
116	153	33
116	152	144
116	144	153
108	85	97
108	97	165
108	165	30
108	125	85
108	36	125
108	30	36
137	126	59
137	69	126
137	165	97
137	97	69
90	95	25
130	53	114
174	81	94
174	86	81
174	94	76
163	149	178
163	37	149
166	107	2
166	146	107
166	31	146
134	96	31
134	29	18
134	18	96
134	82	29
35	29	106
35	18	29
35	183	145
35	106	183
110	135	96
110	96	18
110	131	135
176	186	131
176	131	8
99	165	137
99	137	59
99	33	7
99	116	33
99	59	116
172	7	181
172	30	165
172	165	99
172	99	7
67	8	40
67	40	88
67	88	46
67	46	120
179	181	88
179	36	30
179	172	181
179	30	172
100	175	106
100	82	184
100	29	82
100	106	29
98	182	92
93	92	182
93	182	65
32	19	136
32	136	124
150	121	49
150	83	121
150	111	83
155	83	160
155	55	185
155	43	83
155	185	43
180	81	64
6	127	77
6	98	92
6	77	98
6	14	127
47	136	75
47	75	56
198	124	136
198	136	47
198	47	101
167	122	195
167	14	101
129	177	41
72	187	28
72	28	138
72	138	78
54	149	37
54	37	12
159	56	75
159	75	196
159	196	143
158	196	22
158	143	196
158	142	143
188	55	170
188	70	55
188	63	70
188	164	63
188	170	164
191	70	63
191	63	197
191	197	11
1	192	80
1	94	81
1	38	94
1	80	38
105	77	118
58	46	61
58	120	46
194	153	144
194	24	109
199	33	153
199	194	109
199	153	194
119	114	90
119	130	114
23	104	130
23	184	62
23	119	184
23	130	119
141	104	187
141	130	104
141	53	130
141	12	53
34	174	76
34	178	149
34	76	178
34	86	174
73	178	20
73	163	178
73	20	39
73	39	95
140	53	37
140	37	163
140	114	53
91	134	31
91	62	82
91	82	134
147	40	8
147	8	131
147	131	110
42	18	35
42	110	18
42	147	110
42	35	145
42	145	40
42	40	147
89	186	176
89	118	127
89	176	118
128	179	88
128	40	145
128	88	40
128	145	36
128	36	179
173	182	98
173	71	182
193	65	49
193	93	65
193	49	121
193	124	93
0	185	22
0	43	185
0	22	19
0	19	32
15	49	24
15	150	49
15	111	150
15	24	194
9	31	166
9	166	2
133	52	4
133	4	138
133	138	28
156	104	23
156	23	62
156	62	91
102	170	55
102	55	155
102	64	170
102	180	64
102	155	160
102	160	180
103	107	3
103	168	107
103	122	168
103	195	122
112	47	56
112	101	47
112	167	101
50	198	101
50	101	14
50	6	92
50	14	6
132	93	124
132	124	198
132	198	50
132	92	93
132	50	92
87	9	2
87	4	52
87	52	9
13	168	122
115	143	142
115	142	177
115	177	129
16	78	197
16	72	78
17	169	164
17	64	86
17	170	64
17	164	170
171	158	22
171	22	185
171	55	70
171	185	55
79	142	158
79	70	191
79	171	70
79	158	171
154	191	11
154	177	142
154	11	177
154	142	79
154	79	191
139	192	1
139	180	160
139	81	180
139	1	81
139	111	192
139	160	111
51	5	173
51	173	98
51	58	5
51	98	77
51	77	105
51	105	120
51	120	58
161	105	118
161	118	176
161	176	8
161	8	67
161	67	120
161	120	105
10	199	109
10	173	5
10	109	71
10	71	173
190	5	58
190	58	61
190	10	5
190	199	10
190	33	199
190	7	33
190	61	7
117	119	90
117	25	175
117	90	25
117	175	100
117	100	184
117	184	119
66	187	72
66	141	187
66	12	141
66	72	16
84	149	54
84	34	149
84	54	169
84	169	17
84	86	34
84	17	86
21	140	163
21	73	95
21	163	73
21	95	90
21	90	114
21	114	140
68	186	89
68	195	103
68	3	186
68	103	3
44	89	127
44	127	14
44	195	68
44	68	89
44	14	167
44	167	195
60	193	121
60	0	32
60	32	124
60	124	193
60	121	43
60	43	0
27	15	194
27	194	144
27	192	111
27	111	15
27	144	80
27	80	192
162	104	156
162	133	28
162	52	133
162	156	52
162	28	187
162	187	104
151	156	91
151	91	31
151	31	9
151	9	52
151	52	156
123	4	87
123	41	4
123	129	41
45	13	122
45	122	167
45	167	112
45	112	56
113	2	168
113	168	13
113	87	2
113	123	87
57	159	143
57	143	115
57	115	129
189	169	54
189	66	16
189	54	12
189	12	66
26	16	197
26	197	63
26	169	189
26	189	16
26	63	164
26	164	169
157	57	129
157	113	13
157	129	123
157	123	113
74	13	45
74	157	13
74	57	157
74	45	56
74	56	159
74	159	57
